Date,New_Lows,Total_Issues,New_Lows_Ratio
2011-08-11,213,2532,8.412322274881516
2011-08-12,72,2532,2.843601895734597
2011-08-15,42,2532,1.6587677725118484
2011-08-16,63,2532,2.4881516587677726
2011-08-17,51,2532,2.014218009478673
2011-08-18,399,2532,15.758293838862558
2011-08-19,541,2532,21.36650868878357
2011-08-22,403,2532,15.916271721958925
2011-08-23,241,2532,9.518167456556084
2011-08-24,61,2532,2.4091627172195893
2011-08-25,64,2532,2.527646129541864
2011-08-26,118,2532,4.660347551342812
2011-08-29,31,2532,1.2243285939968405
2011-08-30,30,2532,1.1848341232227488
2011-08-31,24,2533,0.9474930911962101
2011-09-01,30,2533,1.1843663639952624
2011-09-02,90,2533,3.5530990919857874
2011-09-06,284,2533,11.212001579155153
2011-09-07,38,2533,1.5001973943939992
2011-09-08,51,2533,2.013422818791946
2011-09-09,208,2533,8.211606790367155
2011-09-12,325,2533,12.830635609948676
2011-09-13,70,2533,2.763521515988946
2011-09-14,63,2533,2.487169364390051
2011-09-15,40,2533,1.5791551519936835
2011-09-16,41,2534,1.617995264404104
2011-09-19,76,2534,2.999210734017364
2011-09-20,86,2534,3.3938437253354383
2011-09-21,309,2534,12.194159431728492
2011-09-22,778,2534,30.702446724546174
2011-09-23,288,2534,11.365430149960536
2011-09-26,226,2534,8.918705603788476
2011-09-27,57,2534,2.249408050513023
2011-09-28,113,2534,4.459352801894238
2011-09-29,190,2534,7.49802683504341
2011-09-30,290,2534,11.444356748224152
2011-10-03,754,2534,29.75532754538279
2011-10-04,1006,2534,39.700078926598266
2011-10-05,64,2534,2.525651144435675
2011-10-06,46,2534,1.8153117600631412
2011-10-07,48,2534,1.8942383583267564
2011-10-10,38,2534,1.499605367008682
2011-10-11,32,2534,1.2628255722178374
2011-10-12,30,2534,1.1838989739542225
2011-10-13,35,2535,1.3806706114398422
2011-10-14,27,2536,1.0646687697160884
2011-10-17,28,2536,1.1041009463722398
2011-10-18,36,2536,1.4195583596214512
2011-10-19,34,2536,1.3406940063091484
2011-10-20,47,2536,1.8533123028391167
2011-10-21,32,2536,1.2618296529968454
2011-10-24,30,2536,1.1829652996845426
2011-10-25,38,2536,1.498422712933754
2011-10-26,37,2537,1.4584154513204572
2011-10-27,28,2537,1.103665746945211
2011-10-28,27,2537,1.064249113125739
2011-10-31,26,2537,1.0248324793062673
2011-11-01,51,2537,2.010248324793063
2011-11-02,29,2537,1.1430823807646828
2011-11-03,34,2538,1.3396375098502757
2011-11-04,28,2539,1.1027963765261914
2011-11-07,43,2539,1.6935801496652227
2011-11-08,36,2540,1.4173228346456692
2011-11-09,49,2540,1.9291338582677164
2011-11-10,51,2540,2.0078740157480315
2011-11-11,30,2540,1.1811023622047243
2011-11-14,33,2540,1.2992125984251968
2011-11-15,46,2540,1.811023622047244
2011-11-16,47,2540,1.8503937007874016
2011-11-17,64,2543,2.5167125442390876
2011-11-18,60,2543,2.359418010224145
2011-11-21,110,2543,4.325599685410932
2011-11-22,99,2543,3.8930397168698385
2011-11-23,166,2544,6.5251572327044025
2011-11-25,149,2544,5.8569182389937104
2011-11-28,42,2544,1.650943396226415
2011-11-29,57,2544,2.240566037735849
2011-11-30,34,2544,1.3364779874213837
2011-12-01,34,2544,1.3364779874213837
2011-12-02,26,2544,1.022012578616352
2011-12-05,28,2544,1.10062893081761
2011-12-06,37,2544,1.4544025157232705
2011-12-07,36,2545,1.4145383104125737
2011-12-08,44,2545,1.7288801571709236
2011-12-09,40,2545,1.5717092337917484
2011-12-12,54,2545,2.1218074656188604
2011-12-13,59,2545,2.3182711198428287
2011-12-14,108,2545,4.243614931237721
2011-12-15,81,2547,3.180212014134275
2011-12-16,72,2547,2.8268551236749118
2011-12-19,112,2547,4.397330192383196
2011-12-20,52,2547,2.0416175893207695
2011-12-21,64,2547,2.512760109933255
2011-12-22,52,2547,2.0416175893207695
2011-12-23,39,2547,1.5312131919905771
2011-12-27,48,2547,1.884570082449941
2011-12-28,54,2547,2.1201413427561837
2011-12-29,47,2547,1.845308205732234
2011-12-30,43,2547,1.6882606988614057
2012-01-03,20,2547,0.7852375343541421
2012-01-04,20,2547,0.7852375343541421
2012-01-05,23,2547,0.9030231645072634
2012-01-06,24,2547,0.9422850412249705
2012-01-09,29,2547,1.138594424813506
2012-01-10,19,2547,0.745975657636435
2012-01-11,21,2547,0.8244994110718492
2012-01-12,17,2547,0.6674519042010209
2012-01-13,22,2547,0.8637612877895563
2012-01-17,21,2547,0.8244994110718492
2012-01-18,20,2547,0.7852375343541421
2012-01-19,18,2547,0.7067137809187279
2012-01-20,12,2547,0.47114252061248524
2012-01-23,13,2547,0.5104043973301924
2012-01-24,12,2547,0.47114252061248524
2012-01-25,14,2548,0.5494505494505495
2012-01-26,10,2548,0.39246467817896385
2012-01-27,10,2551,0.3920031360250882
2012-01-30,13,2551,0.5096040768326147
2012-01-31,9,2551,0.3528028224225794
2012-02-01,11,2551,0.431203449627597
2012-02-02,13,2552,0.5094043887147335
2012-02-03,9,2552,0.35266457680250785
2012-02-06,9,2552,0.35266457680250785
2012-02-07,8,2553,0.3133568350959655
2012-02-08,9,2554,0.3523884103367267
2012-02-09,10,2555,0.3913894324853229
2012-02-10,11,2556,0.4303599374021909
2012-02-13,8,2556,0.3129890453834116
2012-02-14,10,2557,0.3910833007430583
2012-02-15,9,2557,0.35197497066875244
2012-02-16,7,2558,0.2736512900703675
2012-02-17,5,2558,0.1954652071931196
2012-02-21,7,2558,0.2736512900703675
2012-02-22,7,2561,0.27333073018352205
2012-02-23,9,2561,0.35142522452167124
2012-02-24,6,2563,0.23410066328521262
2012-02-27,10,2564,0.39001560062402496
2012-02-28,10,2564,0.39001560062402496
2012-02-29,11,2564,0.4290171606864275
2012-03-01,12,2564,0.46801872074883
2012-03-02,15,2565,0.5847953216374269
2012-03-05,18,2565,0.7017543859649122
2012-03-06,25,2565,0.9746588693957114
2012-03-07,19,2565,0.7407407407407408
2012-03-08,16,2565,0.6237816764132553
2012-03-09,13,2565,0.50682261208577
2012-03-12,12,2565,0.46783625730994155
2012-03-13,11,2566,0.4286827747466875
2012-03-14,16,2570,0.622568093385214
2012-03-15,17,2572,0.6609642301710731
2012-03-16,13,2572,0.505443234836703
2012-03-19,15,2572,0.583203732503888
2012-03-20,19,2572,0.7387247278382582
2012-03-21,15,2572,0.583203732503888
2012-03-22,18,2573,0.6995724834823164
2012-03-23,15,2574,0.5827505827505828
2012-03-26,14,2574,0.5439005439005439
2012-03-27,14,2574,0.5439005439005439
2012-03-28,21,2576,0.8152173913043478
2012-03-29,30,2577,1.1641443538998837
2012-03-30,15,2578,0.5818463925523661
2012-04-02,18,2579,0.6979449398991857
2012-04-03,27,2579,1.0469174098487786
2012-04-04,41,2580,1.5891472868217054
2012-04-05,36,2580,1.3953488372093024
2012-04-09,45,2580,1.744186046511628
2012-04-10,59,2580,2.2868217054263567
2012-04-11,28,2580,1.0852713178294573
2012-04-12,24,2582,0.9295120061967467
2012-04-13,30,2582,1.1618900077459333
2012-04-16,43,2582,1.6653756777691713
2012-04-17,29,2584,1.1222910216718265
2012-04-18,43,2584,1.6640866873065017
2012-04-19,46,2585,1.7794970986460348
2012-04-20,38,2586,1.4694508894044858
2012-04-23,57,2586,2.2041763341067284
2012-04-24,32,2587,1.2369540007730961
2012-04-25,22,2588,0.8500772797527048
2012-04-26,27,2588,1.0432766615146831
2012-04-27,23,2591,0.8876881512929371
2012-04-30,22,2591,0.8490930142802007
2012-05-01,15,2592,0.5787037037037037
2012-05-02,28,2592,1.0802469135802468
2012-05-03,53,2593,2.0439645198611647
2012-05-04,54,2595,2.0809248554913293
2012-05-07,55,2595,2.119460500963391
2012-05-08,74,2595,2.851637764932563
2012-05-09,65,2595,2.5048169556840074
2012-05-10,35,2598,1.3471901462663587
2012-05-11,50,2598,1.924557351809084
2012-05-14,78,2600,3.0
2012-05-15,103,2602,3.9584934665641813
2012-05-16,111,2602,4.2659492697924675
2012-05-17,122,2602,4.688700999231361
2012-05-18,124,2603,4.763734152900499
2012-05-21,74,2603,2.8428736073761045
2012-05-22,48,2604,1.8433179723502304
2012-05-23,93,2604,3.571428571428571
2012-05-24,54,2604,2.0737327188940093
2012-05-25,37,2604,1.4208909370199692
2012-05-29,33,2604,1.2672811059907834
2012-05-30,57,2604,2.1889400921658986
2012-05-31,81,2604,3.110599078341014
2012-06-01,107,2604,4.109062980030722
2012-06-04,95,2604,3.6482334869431643
2012-06-05,47,2604,1.8049155145929339
2012-06-06,31,2604,1.1904761904761905
2012-06-07,34,2604,1.30568356374808
2012-06-08,37,2604,1.4208909370199692
2012-06-11,51,2604,1.9585253456221197
2012-06-12,59,2604,2.2657450076804917
2012-06-13,62,2604,2.380952380952381
2012-06-14,64,2605,2.4568138195777354
2012-06-15,47,2605,1.8042226487523991
2012-06-18,47,2605,1.8042226487523991
2012-06-19,26,2605,0.998080614203455
2012-06-20,29,2605,1.1132437619961613
2012-06-21,37,2605,1.420345489443378
2012-06-22,42,2605,1.6122840690978888
2012-06-25,69,2605,2.6487523992322455
2012-06-26,60,2605,2.3032629558541267
2012-06-27,41,2605,1.5738963531669865
2012-06-28,54,2605,2.072936660268714
2012-06-29,29,2606,1.1128165771297005
2012-07-02,27,2606,1.0360706062931695
2012-07-03,20,2606,0.7674597083653107
2012-07-05,24,2606,0.920951650038373
2012-07-06,27,2606,1.0360706062931695
2012-07-09,32,2606,1.2279355333844972
2012-07-10,45,2607,1.726121979286536
2012-07-11,47,2608,1.8021472392638036
2012-07-12,63,2608,2.415644171779141
2012-07-13,34,2608,1.303680981595092
2012-07-16,42,2608,1.6104294478527608
2012-07-17,53,2608,2.0322085889570554
2012-07-18,39,2608,1.495398773006135
2012-07-19,29,2609,1.1115369873514758
2012-07-20,48,2610,1.839080459770115
2012-07-23,94,2610,3.601532567049808
2012-07-24,93,2610,3.5632183908045976
2012-07-25,80,2611,3.0639601685178093
2012-07-26,75,2611,2.872462657985446
2012-07-27,38,2611,1.4553810800459595
2012-07-30,31,2612,1.1868300153139357
2012-07-31,38,2612,1.454823889739663
2012-08-01,53,2612,2.0290964777947935
2012-08-02,73,2612,2.7947932618683002
2012-08-03,35,2617,1.3374092472296522
2012-08-06,27,2617,1.0317157050057317
2012-08-07,29,2617,1.108139090561712
2012-08-08,22,2618,0.8403361344537815
2012-08-09,24,2618,0.9167303284950344
2012-08-10,28,2619,1.069110347460863
2012-08-13,29,2622,1.1060259344012204
2012-08-14,35,2622,1.3348588863463007
2012-08-15,34,2622,1.2967200610221206
2012-08-16,24,2622,0.9153318077803204
2012-08-17,23,2622,0.8771929824561403
2012-08-20,20,2622,0.7627765064836003
2012-08-21,23,2622,0.8771929824561403
2012-08-22,23,2624,0.8765243902439025
2012-08-23,25,2624,0.9527439024390244
2012-08-24,23,2624,0.8765243902439025
2012-08-27,33,2624,1.2576219512195124
2012-08-28,34,2624,1.295731707317073
2012-08-29,30,2624,1.1432926829268293
2012-08-30,34,2625,1.2952380952380953
2012-08-31,23,2625,0.8761904761904762
2012-09-04,31,2625,1.180952380952381
2012-09-05,34,2626,1.2947448591012947
2012-09-06,31,2626,1.1805026656511806
2012-09-07,27,2626,1.0281797410510283
2012-09-10,26,2626,0.9900990099009901
2012-09-11,24,2626,0.913937547600914
2012-09-12,26,2626,0.9900990099009901
2012-09-13,20,2626,0.7616146230007617
2012-09-14,16,2626,0.6092916984006093
2012-09-17,21,2626,0.7996953541507997
2012-09-18,18,2626,0.6854531607006854
2012-09-19,22,2626,0.8377760853008377
2012-09-20,26,2628,0.989345509893455
2012-09-21,23,2628,0.8751902587519025
2012-09-24,18,2628,0.684931506849315
2012-09-25,23,2632,0.8738601823708206
2012-09-26,33,2634,1.2528473804100226
2012-09-27,16,2634,0.6074411541381929
2012-09-28,17,2636,0.644916540212443
2012-10-01,22,2637,0.8342813803564657
2012-10-02,25,2638,0.9476876421531463
2012-10-03,31,2639,1.1746873815839334
2012-10-04,24,2639,0.9094353921940129
2012-10-05,19,2639,0.7199696854869269
2012-10-08,31,2639,1.1746873815839334
2012-10-09,34,2639,1.288366805608185
2012-10-10,42,2640,1.5909090909090908
2012-10-11,30,2642,1.1355034065102196
2012-10-12,33,2644,1.248108925869894
2012-10-15,32,2644,1.2102874432677762
2012-10-16,23,2644,0.869894099848714
2012-10-17,30,2644,1.13464447806354
2012-10-18,30,2644,1.13464447806354
2012-10-19,49,2644,1.8532526475037823
2012-10-22,40,2644,1.5128593040847202
2012-10-23,57,2644,2.155824508320726
2012-10-24,42,2644,1.588502269288956
2012-10-25,44,2646,1.6628873771730914
2012-10-26,49,2648,1.8504531722054378
2012-10-31,55,2648,2.0770392749244713
2012-11-01,41,2648,1.5483383685800605
2012-11-02,48,2650,1.8113207547169812
2012-11-05,41,2650,1.5471698113207546
2012-11-06,29,2650,1.0943396226415094
2012-11-07,58,2650,2.188679245283019
2012-11-08,78,2654,2.93896006028636
2012-11-09,88,2654,3.3157498116051247
2012-11-12,78,2655,2.937853107344633
2012-11-13,92,2655,3.4651600753295666
2012-11-14,111,2655,4.1807909604519775
2012-11-15,159,2655,5.988700564971752
2012-11-16,139,2655,5.235404896421845
2012-11-19,44,2656,1.6566265060240966
2012-11-20,47,2656,1.7695783132530123
2012-11-21,46,2657,1.7312758750470454
2012-11-23,24,2657,0.9032743695897629
2012-11-26,31,2657,1.1667293940534438
2012-11-27,33,2657,1.2420022581859238
2012-11-28,25,2658,0.9405568096313018
2012-11-29,23,2658,0.8653122648607976
2012-11-30,30,2658,1.1286681715575622
2012-12-03,26,2658,0.9781790820165538
2012-12-04,36,2658,1.3544018058690745
2012-12-05,42,2660,1.5789473684210527
2012-12-06,36,2661,1.3528748590755355
2012-12-07,35,2661,1.3152950018789928
2012-12-10,40,2662,1.5026296018031555
2012-12-11,32,2662,1.2021036814425246
2012-12-12,34,2662,1.2772351615326822
2012-12-13,37,2663,1.3894104393541118
2012-12-14,35,2663,1.3143071723619977
2012-12-17,35,2663,1.3143071723619977
2012-12-18,29,2663,1.0889973713856553
2012-12-19,33,2663,1.2392039053698836
2012-12-20,33,2663,1.2392039053698836
2012-12-21,40,2664,1.5015015015015014
2012-12-24,31,2665,1.1632270168855536
2012-12-26,30,2665,1.125703564727955
2012-12-27,37,2665,1.3883677298311445
2012-12-28,36,2665,1.3508442776735459
2012-12-31,46,2665,1.7260787992495312
2013-01-02,21,2667,0.7874015748031495
2013-01-03,22,2667,0.8248968878890138
2013-01-04,18,2667,0.6749156355455568
2013-01-07,18,2669,0.674409891345073
2013-01-08,21,2669,0.7868115399025852
2013-01-09,17,2669,0.6369426751592357
2013-01-10,18,2669,0.674409891345073
2013-01-11,18,2669,0.674409891345073
2013-01-14,20,2670,0.7490636704119851
2013-01-15,21,2671,0.786222388618495
2013-01-16,19,2671,0.711344065892924
2013-01-17,19,2671,0.711344065892924
2013-01-18,18,2672,0.6736526946107785
2013-01-22,21,2673,0.7856341189674524
2013-01-23,18,2673,0.6734006734006733
2013-01-24,18,2673,0.6734006734006733
2013-01-25,23,2674,0.8601346297681376
2013-01-28,19,2674,0.7105459985041137
2013-01-29,19,2675,0.7102803738317757
2013-01-30,19,2675,0.7102803738317757
2013-01-31,24,2676,0.8968609865470852
2013-02-01,18,2677,0.6723944714232349
2013-02-04,20,2677,0.7471049682480388
2013-02-05,20,2677,0.7471049682480388
2013-02-06,17,2678,0.6348020911127707
2013-02-07,19,2678,0.7094846900672144
2013-02-08,22,2679,0.8212019410227697
2013-02-11,24,2680,0.8955223880597015
2013-02-12,24,2680,0.8955223880597015
2013-02-13,22,2680,0.8208955223880596
2013-02-14,24,2681,0.8951883625512868
2013-02-15,29,2681,1.081685938082805
2013-02-19,27,2682,1.006711409395973
2013-02-20,34,2682,1.267710663683818
2013-02-21,33,2682,1.2304250559284116
2013-02-22,28,2683,1.0436079016026836
2013-02-25,29,2683,1.080879612374208
2013-02-26,27,2684,1.005961251862891
2013-02-27,22,2684,0.819672131147541
2013-02-28,26,2685,0.9683426443202979
2013-03-01,42,2685,1.564245810055866
2013-03-04,42,2685,1.564245810055866
2013-03-05,25,2686,0.9307520476545048
2013-03-06,30,2686,1.1169024571854058
2013-03-07,18,2688,0.6696428571428571
2013-03-08,14,2688,0.5208333333333333
2013-03-11,16,2688,0.5952380952380952
2013-03-12,19,2688,0.7068452380952381
2013-03-13,18,2688,0.6696428571428571
2013-03-14,22,2688,0.818452380952381
2013-03-15,29,2688,1.0788690476190477
2013-03-18,25,2688,0.9300595238095238
2013-03-19,26,2688,0.9672619047619048
2013-03-20,27,2688,1.0044642857142858
2013-03-21,25,2689,0.9297136481963555
2013-03-22,22,2690,0.8178438661710037
2013-03-25,22,2690,0.8178438661710037
2013-03-26,22,2691,0.8175399479747306
2013-03-27,25,2691,0.929022668153103
2013-03-28,20,2691,0.7432181345224823
2013-04-01,26,2691,0.966183574879227
2013-04-02,25,2691,0.929022668153103
2013-04-03,42,2691,1.560758082497213
2013-04-04,32,2691,1.1891490152359718
2013-04-05,32,2691,1.1891490152359718
2013-04-08,27,2691,1.0033444816053512
2013-04-09,26,2691,0.966183574879227
2013-04-10,18,2693,0.6683995544002971
2013-04-11,20,2693,0.7426661715558857
2013-04-12,36,2694,1.3363028953229399
2013-04-15,66,2694,2.4498886414253898
2013-04-16,50,2694,1.855976243504083
2013-04-17,82,2694,3.0438010393466963
2013-04-18,65,2695,2.411873840445269
2013-04-19,40,2696,1.483679525222552
2013-04-22,42,2696,1.5578635014836795
2013-04-23,32,2696,1.1869436201780417
2013-04-24,30,2696,1.112759643916914
2013-04-25,21,2697,0.778642936596218
2013-04-26,27,2700,1.0
2013-04-29,18,2700,0.6666666666666667
2013-04-30,23,2700,0.8518518518518519
2013-05-01,28,2701,1.036653091447612
2013-05-02,22,2703,0.8139104698483166
2013-05-03,19,2704,0.7026627218934911
2013-05-06,15,2704,0.5547337278106509
2013-05-07,18,2704,0.6656804733727811
2013-05-08,16,2705,0.5914972273567467
2013-05-09,18,2707,0.6649427410417437
2013-05-10,18,2707,0.6649427410417437
2013-05-13,21,2707,0.7757665312153675
2013-05-14,16,2707,0.5910602142593276
2013-05-15,30,2707,1.1082379017362394
2013-05-16,33,2707,1.2190616919098634
2013-05-17,26,2708,0.9601181683899557
2013-05-20,23,2708,0.8493353028064994
2013-05-21,13,2708,0.48005908419497784
2013-05-22,14,2709,0.516795865633075
2013-05-23,18,2711,0.6639616377720399
2013-05-24,17,2713,0.6266126059712496
2013-05-28,23,2713,0.8477699963140436
2013-05-29,39,2713,1.4375230372281607
2013-05-30,28,2713,1.0320678215997052
2013-05-31,48,2714,1.7686072218128224
2013-06-03,65,2714,2.394988946204864
2013-06-04,53,2714,1.9528371407516583
2013-06-05,24,2714,0.8843036109064112
2013-06-06,22,2715,0.8103130755064457
2013-06-07,14,2715,0.5156537753222836
2013-06-10,35,2715,1.289134438305709
2013-06-11,61,2715,2.2467771639042358
2013-06-12,77,2715,2.8360957642725597
2013-06-13,77,2716,2.8350515463917527
2013-06-14,17,2716,0.625920471281296
2013-06-17,26,2717,0.9569377990430622
2013-06-18,34,2717,1.25138019874862
2013-06-19,42,2719,1.5446855461566753
2013-06-20,158,2720,5.8088235294117645
2013-06-21,132,2721,4.851157662624035
2013-06-24,215,2721,7.901506798970967
2013-06-25,75,2721,2.7563395810363835
2013-06-26,54,2723,1.9831068674256336
2013-06-27,33,2725,1.2110091743119267
2013-06-28,36,2726,1.3206162876008805
2013-07-01,20,2726,0.7336757153338225
2013-07-02,27,2726,0.9904622157006602
2013-07-03,30,2727,1.1001100110011002
2013-07-05,46,2727,1.6868353502016868
2013-07-08,27,2727,0.9900990099009901
2013-07-09,28,2727,1.0267693436010268
2013-07-10,26,2727,0.9534286762009535
2013-07-11,19,2727,0.6967363403006968
2013-07-12,16,2727,0.5867253392005867
2013-07-15,20,2727,0.7334066740007334
2013-07-16,24,2727,0.88008800880088
2013-07-17,17,2727,0.6233956729006234
2013-07-18,19,2727,0.6967363403006968
2013-07-19,21,2728,0.7697947214076246
2013-07-22,41,2728,1.502932551319648
2013-07-23,23,2728,0.8431085043988269
2013-07-24,36,2729,1.31916452913155
2013-07-25,63,2730,2.307692307692308
2013-07-26,26,2730,0.9523809523809524
2013-07-29,26,2730,0.9523809523809524
2013-07-30,26,2730,0.9523809523809524
2013-07-31,36,2730,1.3186813186813187
2013-08-01,41,2733,1.500182949140139
2013-08-02,32,2733,1.1708744968898646
2013-08-05,50,2733,1.8294914013904133
2013-08-06,87,2733,3.1833150384193196
2013-08-07,83,2733,3.0369557263080864
2013-08-08,47,2735,1.7184643510054844
2013-08-09,48,2736,1.7543859649122806
2013-08-12,28,2737,1.0230179028132993
2013-08-13,51,2738,1.8626734842951058
2013-08-14,60,2739,2.190580503833516
2013-08-15,103,2740,3.759124087591241
2013-08-16,100,2740,3.64963503649635
2013-08-19,131,2741,4.779277635899307
2013-08-20,64,2741,2.334914264866837
2013-08-21,52,2741,1.897117840204305
2013-08-22,34,2741,1.2404232032105071
2013-08-23,20,2741,0.7296607077708865
2013-08-26,18,2741,0.6566946369937978
2013-08-27,37,2741,1.34987230937614
2013-08-28,36,2741,1.3133892739875956
2013-08-29,25,2741,0.9120758847136081
2013-08-30,33,2741,1.2039401678219628
2013-09-03,39,2741,1.4228383801532287
2013-09-04,20,2741,0.7296607077708865
2013-09-05,32,2741,1.1674571324334184
2013-09-06,27,2741,0.9850419554906968
2013-09-09,26,2741,0.9485589201021525
2013-09-10,28,2741,1.0215249908792412
2013-09-11,27,2741,0.9850419554906968
2013-09-12,26,2741,0.9485589201021525
2013-09-13,27,2741,0.9850419554906968
2013-09-16,26,2742,0.9482129832239241
2013-09-17,25,2742,0.9117432530999271
2013-09-18,25,2743,0.911410864017499
2013-09-19,15,2743,0.5468465184104995
2013-09-20,19,2743,0.6926722566532993
2013-09-23,23,2744,0.8381924198250729
2013-09-24,27,2744,0.9839650145772596
2013-09-25,19,2745,0.692167577413479
2013-09-26,22,2746,0.8011653313911145
2013-09-27,23,2747,0.8372770294867127
2013-09-30,23,2748,0.8369723435225619
2013-10-01,18,2749,0.65478355765733
2013-10-02,22,2752,0.7994186046511629
2013-10-03,23,2752,0.8357558139534883
2013-10-04,27,2753,0.980748274609517
2013-10-07,33,2753,1.1986923356338541
2013-10-08,43,2753,1.5619324373410826
2013-10-09,50,2754,1.815541031227306
2013-10-10,23,2757,0.8342401160681902
2013-10-11,37,2757,1.3420384475879579
2013-10-14,26,2758,0.9427121102248005
2013-10-15,30,2758,1.0877447425670776
2013-10-16,27,2761,0.9779065555957986
2013-10-17,26,2762,0.9413468501086171
2013-10-18,19,2762,0.6879073135409124
2013-10-21,21,2762,0.7603186097031137
2013-10-22,20,2764,0.723589001447178
2013-10-23,20,2764,0.723589001447178
2013-10-24,22,2764,0.7959479015918958
2013-10-25,18,2765,0.650994575045208
2013-10-28,18,2765,0.650994575045208
2013-10-29,15,2765,0.5424954792043399
2013-10-30,22,2768,0.7947976878612716
2013-10-31,34,2770,1.227436823104693
2013-11-01,28,2770,1.0108303249097472
2013-11-04,22,2770,0.7942238267148014
2013-11-05,34,2770,1.227436823104693
2013-11-06,27,2773,0.9736747205192933
2013-11-07,41,2775,1.4774774774774775
2013-11-08,36,2776,1.2968299711815563
2013-11-11,26,2776,0.9365994236311239
2013-11-12,27,2776,0.9726224783861672
2013-11-13,39,2778,1.4038876889848813
2013-11-14,30,2779,1.0795250089960418
2013-11-15,31,2779,1.1155091759625764
2013-11-18,27,2780,0.9712230215827338
2013-11-19,32,2780,1.1510791366906474
2013-11-20,31,2780,1.1151079136690647
2013-11-21,37,2780,1.330935251798561
2013-11-22,32,2782,1.1502516175413373
2013-11-25,45,2782,1.6175413371675056
2013-11-26,43,2782,1.5456506110711719
2013-11-27,31,2783,1.113905856988861
2013-11-29,21,2783,0.7545813869924541
2013-12-02,40,2783,1.4372978799856269
2013-12-03,49,2784,1.7600574712643677
2013-12-04,41,2784,1.4727011494252873
2013-12-05,36,2784,1.293103448275862
2013-12-06,31,2784,1.113505747126437
2013-12-09,36,2784,1.293103448275862
2013-12-10,28,2784,1.0057471264367817
2013-12-11,51,2785,1.8312387791741473
2013-12-12,72,2787,2.583423035522067
2013-12-13,43,2787,1.5428776462145677
2013-12-16,37,2787,1.3275923932543954
2013-12-17,43,2787,1.5428776462145677
2013-12-18,41,2788,1.4705882352941175
2013-12-19,38,2789,1.3624955181068483
2013-12-20,33,2789,1.1832197920401577
2013-12-23,27,2789,0.968088920760129
2013-12-24,22,2789,0.7888131946934385
2013-12-26,19,2789,0.6812477590534242
2013-12-27,20,2789,0.7171029042667623
2013-12-30,25,2789,0.8963786303334529
2013-12-31,21,2789,0.7529580494801004
2014-01-02,21,2789,0.7529580494801004
2014-01-03,16,2789,0.5736823234134099
2014-01-06,16,2790,0.5734767025089605
2014-01-07,15,2790,0.5376344086021506
2014-01-08,13,2790,0.46594982078853053
2014-01-09,14,2790,0.5017921146953405
2014-01-10,14,2791,0.5016123253314224
2014-01-13,20,2791,0.7165890361877463
2014-01-14,21,2791,0.7524184879971337
2014-01-15,20,2791,0.7165890361877463
2014-01-16,20,2792,0.7163323782234957
2014-01-17,18,2793,0.644468313641246
2014-01-21,22,2793,0.7876834944504119
2014-01-22,25,2793,0.895094880057286
2014-01-23,31,2794,1.1095204008589834
2014-01-24,41,2794,1.467430207587688
2014-01-27,47,2794,1.6821760916249107
2014-01-28,37,2796,1.3233190271816881
2014-01-29,50,2796,1.7882689556509301
2014-01-30,30,2796,1.0729613733905579
2014-01-31,42,2799,1.5005359056806002
2014-02-03,73,2799,2.608074312254377
2014-02-04,36,2799,1.2861736334405145
2014-02-05,54,2800,1.9285714285714284
2014-02-06,34,2804,1.2125534950071328
2014-02-07,25,2804,0.891583452211127
2014-02-10,17,2804,0.6062767475035664
2014-02-11,16,2804,0.5706134094151213
2014-02-12,17,2804,0.6062767475035664
2014-02-13,17,2806,0.6058446186742694
2014-02-14,16,2808,0.5698005698005698
2014-02-18,18,2808,0.641025641025641
2014-02-19,14,2808,0.49857549857549854
2014-02-20,27,2808,0.9615384615384616
2014-02-21,22,2809,0.7831968672125312
2014-02-24,15,2809,0.533997864008544
2014-02-25,18,2809,0.6407974368102528
2014-02-26,20,2809,0.711997152011392
2014-02-27,13,2810,0.4626334519572953
2014-02-28,19,2811,0.6759160441124155
2014-03-03,17,2811,0.6047669868374245
2014-03-04,15,2811,0.5336179295624333
2014-03-05,12,2811,0.42689434364994666
2014-03-06,8,2812,0.2844950213371266
2014-03-07,12,2814,0.42643923240938164
2014-03-10,17,2814,0.6041222459132907
2014-03-11,17,2814,0.6041222459132907
2014-03-12,22,2814,0.7818052594171997
2014-03-13,25,2815,0.8880994671403196
2014-03-14,22,2815,0.7815275310834813
2014-03-17,16,2816,0.5681818181818182
2014-03-18,14,2816,0.4971590909090909
2014-03-19,14,2817,0.4969826056088037
2014-03-20,19,2822,0.6732813607370659
2014-03-21,21,2825,0.7433628318584071
2014-03-24,27,2825,0.9557522123893806
2014-03-25,21,2825,0.7433628318584071
2014-03-26,32,2825,1.1327433628318584
2014-03-27,39,2827,1.3795542978422357
2014-03-28,25,2829,0.8837044892188053
2014-03-31,19,2829,0.671615411806292
2014-04-01,16,2830,0.5653710247349824
2014-04-02,15,2831,0.5298481102084069
2014-04-03,16,2832,0.5649717514124294
2014-04-04,25,2833,0.8824567596187787
2014-04-07,41,2834,1.4467184191954834
2014-04-08,22,2834,0.776287932251235
2014-04-09,14,2834,0.4940014114326041
2014-04-10,35,2836,1.2341325811001411
2014-04-11,43,2838,1.5151515151515151
2014-04-14,45,2838,1.5856236786469344
2014-04-15,73,2840,2.5704225352112675
2014-04-16,20,2842,0.7037297677691766
